ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
3.7,3.35,2.93,2.54,114.18,118.11,122.96,127.06,17,33,8,0.045
3.35,2.93,2.54,2.17,118.11,122.96,127.06,121.85,6,33,8,0.06
2.93,2.54,2.17,2.24,122.96,127.06,121.85,113.7,5,33,8,0.07
2.54,2.17,2.24,2.28,127.06,121.85,113.7,106.24,4,33,8,0.06
2.17,2.24,2.28,2.32,121.85,113.7,106.24,99.91,3,33,8,0.105
2.24,2.28,2.32,2.34,113.7,106.24,99.91,95.69,2,33,8,0.09
2.28,2.32,2.34,2.31,106.24,99.91,95.69,94.76,1,33,8,0.17
2.32,2.34,2.31,2.25,99.91,95.69,94.76,97.99,0,33,8,0.13
2.34,2.31,2.25,2.24,95.69,94.76,97.99,103.96,1,33,8,0.11
2.31,2.25,2.24,2.36,94.76,97.99,103.96,109.69,2,33,8,0.13
2.25,2.24,2.36,2.64,97.99,103.96,109.69,112.63,3,33,8,0.055
2.24,2.36,2.64,2.97,103.96,109.69,112.63,113.53,4,33,8,0.05
2.36,2.64,2.97,3.27,109.69,112.63,113.53,113.79,5,33,8,0.04
2.64,2.97,3.27,3.48,112.63,113.53,113.79,124.57,6,33,8,0.02
2.97,3.27,3.48,3.93,113.53,113.79,124.57,120.36,7,33,8,0.03
3.27,3.48,3.93,3.96,113.79,124.57,120.36,117.35,8,33,8,0.0
3.48,3.93,3.96,3.69,124.57,120.36,117.35,115.38,9,33,8,0.0
