ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
1.85,1.67,1.55,1.38,203.8,185.94,185.84,200.38,8,8,2,0.01
1.67,1.55,1.38,1.37,185.94,185.84,200.38,227.54,9,8,2,0
1.55,1.38,1.37,1.65,185.84,200.38,227.54,255.4,10,8,2,0
1.38,1.37,1.65,2.1,200.38,227.54,255.4,277.66,11,8,2,0.02
1.37,1.65,2.1,2.61,227.54,255.4,277.66,296.18,12,8,2,0.109
1.65,2.1,2.61,3.07,255.4,277.66,296.18,309.15,11,8,2,0.119
2.1,2.61,3.07,3.23,277.66,296.18,309.15,315.9,10,8,2,0.109
2.61,3.07,3.23,2.9,296.18,309.15,315.9,316.21,9,8,2,0.099
3.07,3.23,2.9,2.38,309.15,315.9,316.21,310.41,8,8,2,0.109
3.23,2.9,2.38,2.08,315.9,316.21,310.41,299.91,7,8,2,0.119
2.9,2.38,2.08,2.68,316.21,310.41,299.91,285.68,6,8,2,0.119
2.38,2.08,2.68,3.18,310.41,299.91,285.68,286.27,5,8,2,0.168
2.08,2.68,3.18,3.58,299.91,285.68,286.27,292.9,4,8,2,0.227
2.68,3.18,3.58,3.96,285.68,286.27,292.9,302.05,3,8,2,0.237
3.18,3.58,3.96,4.3,286.27,292.9,302.05,311.34,2,8,2,0.366
3.58,3.96,4.3,4.5,292.9,302.05,311.34,319.64,1,8,2,0.415
3.96,4.3,4.5,4.46,302.05,311.34,319.64,326.73,0,8,2,0.415
4.3,4.5,4.46,4.35,311.34,319.64,326.73,331.94,1,8,2,0.385
4.5,4.46,4.35,4.35,319.64,326.73,331.94,333.23,2,8,2,0.385
4.46,4.35,4.35,4.62,326.73,331.94,333.23,329.87,3,8,2,0.375
4.35,4.35,4.62,5.07,331.94,333.23,329.87,326.96,4,8,2,0.316
4.35,4.62,5.07,5.5,333.23,329.87,326.96,329.19,5,8,2,0.504
4.62,5.07,5.5,5.93,329.87,326.96,329.19,347.75,6,8,2,0.731
,,3.43,4.09,,,101.78,102.92,7,8,2,0.158
,3.43,4.09,3.98,,101.78,102.92,99.64,8,8,2,0.188
3.43,4.09,3.98,3.37,101.78,102.92,99.64,91.77,9,8,2,0.168
4.09,3.98,3.37,2.68,102.92,99.64,91.77,76.1,10,8,2,0.069
3.98,3.37,2.68,2.39,99.64,91.77,76.1,52.63,11,8,2,0.01
3.37,2.68,2.39,2.61,91.77,76.1,52.63,34.02,12,8,2,0.089
2.68,2.39,2.61,2.8,76.1,52.63,34.02,23.94,11,8,2,0.326
2.39,2.61,2.8,2.49,52.63,34.02,23.94,15.93,10,8,2,0.227
2.61,2.8,2.49,1.55,34.02,23.94,15.93,357.13,9,8,2,0.059
2.8,2.49,1.55,1.13,23.94,15.93,357.13,293.34,8,8,2,0
2.49,1.55,1.13,2.06,15.93,357.13,293.34,261.06,7,8,2,0
1.55,1.13,2.06,2.89,357.13,293.34,261.06,263.65,6,8,2,0.049
1.13,2.06,2.89,3.75,293.34,261.06,263.65,265.17,5,8,2,0.099
2.06,2.89,3.75,4.48,261.06,263.65,265.17,265.71,4,8,2,0.237
2.89,3.75,4.48,5.08,263.65,265.17,265.71,265.58,3,8,2,0.346
3.75,4.48,5.08,5.55,265.17,265.71,265.58,264.47,2,8,2,0.346
4.48,5.08,5.55,5.91,265.71,265.58,264.47,261.98,1,8,2,0.445
5.08,5.55,5.91,6.17,265.58,264.47,261.98,258.09,0,8,2,0.593
5.55,5.91,6.17,6.28,264.47,261.98,258.09,254.13,1,8,2,0.603
5.91,6.17,6.28,6.14,261.98,258.09,254.13,251.51,2,8,2,0.879
6.17,6.28,6.14,5.67,258.09,254.13,251.51,251.3,3,8,2,0.82
6.28,6.14,5.67,4.97,254.13,251.51,251.3,253.31,4,8,2,0.791
6.14,5.67,4.97,4.19,251.51,251.3,253.31,257.17,5,8,2,0.879
5.67,4.97,4.19,4.84,251.3,253.31,257.17,303.24,6,8,2,0.791
4.97,4.19,4.84,4.92,253.31,257.17,303.24,335.13,7,8,2,0.929
4.19,4.84,4.92,5.78,257.17,303.24,335.13,7.61,8,8,2,0.81
4.84,4.92,5.78,7.53,303.24,335.13,7.61,32.32,9,8,2,0.385
4.92,5.78,7.53,9.36,335.13,7.61,32.32,49.96,10,8,2,0.83
5.78,7.53,9.36,10.55,7.61,32.32,49.96,65.82,11,8,2,0.958
7.53,9.36,10.55,11.03,32.32,49.96,65.82,83.92,12,8,2,0.968
9.36,10.55,11.03,11.55,49.96,65.82,83.92,101.53,11,8,2,0.958
10.55,11.03,11.55,11.87,65.82,83.92,101.53,113.2,10,8,2,0.978
11.03,11.55,11.87,11.17,83.92,101.53,113.2,116.22,9,8,2,0.978
11.55,11.87,11.17,9.82,101.53,113.2,116.22,113.11,8,8,2,0.968
11.87,11.17,9.82,8.73,113.2,116.22,113.11,107.53,7,8,2,0.968
11.17,9.82,8.73,9.22,116.22,113.11,107.53,102.71,6,8,2,0.949
,,4.94,4.89,,,336.69,351.68,5,9,2,0.761
,4.94,4.89,5.12,,336.69,351.68,2.41,4,9,2,0.642
4.94,4.89,5.12,5.43,336.69,351.68,2.41,9.41,3,9,2,0.85
4.89,5.12,5.43,5.73,351.68,2.41,9.41,14.05,2,9,2,0.395
5.12,5.43,5.73,6.03,2.41,9.41,14.05,17.5,1,9,2,0.425
5.43,5.73,6.03,6.32,9.41,14.05,17.5,20.64,0,9,2,0.583
5.73,6.03,6.32,6.48,14.05,17.5,20.64,24.19,1,9,2,0.702
6.03,6.32,6.48,6.4,17.5,20.64,24.19,29.1,2,9,2,0.83
6.32,6.48,6.4,6.06,20.64,24.19,29.1,36.3,3,9,2,0.949
6.48,6.4,6.06,5.74,24.19,29.1,36.3,44.5,4,9,2,0.968
6.4,6.06,5.74,5.6,29.1,36.3,44.5,50.31,5,9,2,0.949
6.06,5.74,5.6,5.59,36.3,44.5,50.31,49.39,6,9,2,0.909
5.74,5.6,5.59,6.34,44.5,50.31,49.39,50.47,7,9,2,0.84
5.6,5.59,6.34,7.41,50.31,49.39,50.47,55.89,8,9,2,0.721
5.59,6.34,7.41,8.66,49.39,50.47,55.89,62.62,9,9,2,0.711
6.34,7.41,8.66,9.72,50.47,55.89,62.62,69.78,10,9,2,0.751
7.41,8.66,9.72,10.21,55.89,62.62,69.78,78.03,11,9,2,0.87
8.66,9.72,10.21,9.99,62.62,69.78,78.03,88.69,12,9,2,0.949
9.72,10.21,9.99,9.54,69.78,78.03,88.69,100.47,11,9,2,0.968
10.21,9.99,9.54,9.11,78.03,88.69,100.47,109.58,10,9,2,0.978
9.99,9.54,9.11,8.53,88.69,100.47,109.58,112.25,9,9,2,0.978
9.54,9.11,8.53,7.74,100.47,109.58,112.25,110.17,8,9,2,0.968
9.11,8.53,7.74,6.83,109.58,112.25,110.17,106.95,7,9,2,0.949
8.53,7.74,6.83,5.86,112.25,110.17,106.95,94.02,6,9,2,0.85
7.74,6.83,5.86,5.66,110.17,106.95,94.02,90.07,5,9,2,0.534
6.83,5.86,5.66,5.32,106.95,94.02,90.07,88.63,4,9,2,0.474
5.86,5.66,5.32,4.86,94.02,90.07,88.63,89.34,3,9,2,0.534
5.66,5.32,4.86,4.33,90.07,88.63,89.34,91.77,2,9,2,0.464
5.32,4.86,4.33,3.79,88.63,89.34,91.77,95.32,1,9,2,0.425
4.86,4.33,3.79,3.28,89.34,91.77,95.32,99.35,0,9,2,0.474
4.33,3.79,3.28,2.77,91.77,95.32,99.35,105.3,1,9,2,0.336
3.79,3.28,2.77,2.29,95.32,99.35,105.3,116.8,2,9,2,0.208
3.28,2.77,2.29,1.96,99.35,105.3,116.8,138.13,3,9,2,0.158
2.77,2.29,1.96,1.92,105.3,116.8,138.13,162.97,4,9,2,0.128
2.29,1.96,1.92,1.93,116.8,138.13,162.97,182.37,5,9,2,0.069
1.96,1.92,1.93,2.48,138.13,162.97,182.37,177.86,6,9,2,0.01
,,6.55,6.92,,,76.42,85.65,7,9,3,0.662
,6.55,6.92,7.23,,76.42,85.65,91.34,8,9,3,0.623
6.55,6.92,7.23,7.38,76.42,85.65,91.34,94.67,9,9,3,0.682
6.92,7.23,7.38,7.34,85.65,91.34,94.67,96.64,10,9,3,0.711
7.23,7.38,7.34,7.1,91.34,94.67,96.64,97.99,11,9,3,0.504
7.38,7.34,7.1,6.68,94.67,96.64,97.99,99.28,12,9,3,0.623
7.34,7.1,6.68,6.04,96.64,97.99,99.28,100.48,11,9,3,0.524
7.1,6.68,6.04,5.14,97.99,99.28,100.48,101.34,10,9,3,0.405
6.68,6.04,5.14,3.99,99.28,100.48,101.34,101.35,9,9,3,0.247
6.04,5.14,3.99,2.82,100.48,101.34,101.35,98.95,8,9,3,0.099
5.14,3.99,2.82,1.93,101.34,101.35,98.95,89.88,7,9,3,0.128
3.99,2.82,1.93,3.32,101.35,98.95,89.88,44.49,6,9,3,0.188
2.82,1.93,3.32,3.21,98.95,89.88,44.49,39.27,5,9,3,0.168
1.93,3.32,3.21,2.99,89.88,44.49,39.27,38.42,4,9,3,0.138
3.32,3.21,2.99,2.67,44.49,39.27,38.42,40.36,3,9,3,0.089
3.21,2.99,2.67,2.27,39.27,38.42,40.36,42.4,2,9,3,0.128
2.99,2.67,2.27,1.81,38.42,40.36,42.4,39.39,1,9,3,0.178
2.67,2.27,1.81,1.39,40.36,42.4,39.39,21.32,0,9,3,0.148
2.27,1.81,1.39,1.34,42.4,39.39,21.32,346.16,1,9,3,0.049
1.81,1.39,1.34,1.8,39.39,21.32,346.16,318.03,2,9,3,0.059
1.39,1.34,1.8,2.44,21.32,346.16,318.03,303.24,3,9,3,0.079
1.34,1.8,2.44,3.06,346.16,318.03,303.24,295.36,4,9,3,0.079
1.8,2.44,3.06,3.6,318.03,303.24,295.36,291.33,5,9,3,0.109
2.44,3.06,3.6,4.37,303.24,295.36,291.33,296.78,6,9,3,0.267
3.06,3.6,4.37,4.95,295.36,291.33,296.78,294.18,7,9,3,0.494
3.6,4.37,4.95,5.3,291.33,296.78,294.18,291.45,8,9,3,0.642
4.37,4.95,5.3,5.5,296.78,294.18,291.45,288.47,9,9,3,0.563
4.95,5.3,5.5,5.62,294.18,291.45,288.47,284.19,10,9,3,0.761
5.3,5.5,5.62,5.72,291.45,288.47,284.19,277.52,11,9,3,0.899
5.5,5.62,5.72,5.98,288.47,284.19,277.52,269.04,12,9,3,0.949
5.62,5.72,5.98,6.42,284.19,277.52,269.04,264.53,11,9,3,0.978
5.72,5.98,6.42,6.94,277.52,269.04,264.53,269.18,10,9,3,0.978
5.98,6.42,6.94,7.72,269.04,264.53,269.18,283.91,9,9,3,0.978
6.42,6.94,7.72,8.57,264.53,269.18,283.91,302.33,8,9,3,0.978
6.94,7.72,8.57,8.85,269.18,283.91,302.33,323.83,7,9,3,0.978
7.72,8.57,8.85,7.75,283.91,302.33,323.83,3.64,6,9,3,0.978
,,2.81,2.83,,,200.63,214.75,5,10,3,0.188
,2.81,2.83,2.98,,200.63,214.75,221.74,4,10,3,0.138
2.81,2.83,2.98,3.11,200.63,214.75,221.74,223.45,3,10,3,0.069
2.83,2.98,3.11,3.2,214.75,221.74,223.45,222.11,2,10,3,0.069
2.98,3.11,3.2,3.25,221.74,223.45,222.11,219.53,1,10,3,0.069
3.11,3.2,3.25,3.25,223.45,222.11,219.53,216.9,0,10,3,0.059
3.2,3.25,3.25,3.2,222.11,219.53,216.9,213.98,1,10,3,0.059
3.25,3.25,3.2,3.09,219.53,216.9,213.98,210.1,2,10,3,0.049
3.25,3.2,3.09,2.95,216.9,213.98,210.1,204.12,3,10,3,0.03
3.2,3.09,2.95,2.83,213.98,210.1,204.12,193.31,4,10,3,0.02
3.09,2.95,2.83,2.93,210.1,204.12,193.31,175.62,5,10,3,0.069
2.95,2.83,2.93,3.7,204.12,193.31,175.62,146.77,6,10,3,0.109
2.83,2.93,3.7,4.71,193.31,175.62,146.77,136.21,7,10,3,0.109
2.93,3.7,4.71,5.21,175.62,146.77,136.21,130.88,8,10,3,0.049
3.7,4.71,5.21,5.26,146.77,136.21,130.88,127.4,9,10,3,0.079
4.71,5.21,5.26,5.07,136.21,130.88,127.4,124.71,10,10,3,0.208
5.21,5.26,5.07,4.82,130.88,127.4,124.71,122.53,11,10,3,0.306
5.26,5.07,4.82,4.68,127.4,124.71,122.53,120.94,12,10,3,0.316
5.07,4.82,4.68,4.55,124.71,122.53,120.94,119.81,11,10,3,0.257
4.82,4.68,4.55,4.28,122.53,120.94,119.81,118.73,10,10,3,0.227
4.68,4.55,4.28,3.77,120.94,119.81,118.73,117.04,9,10,3,0.119
4.55,4.28,3.77,3,119.81,118.73,117.04,113.35,8,10,3,0.119
4.28,3.77,3,2.03,118.73,117.04,113.35,103.13,7,10,3,0.079
3.77,3,2.03,2.02,117.04,113.35,103.13,41.98,6,10,3,0.02
3,2.03,2.02,2.08,113.35,103.13,41.98,32.58,5,10,3,0
2.03,2.02,2.08,2.3,103.13,41.98,32.58,32.47,4,10,3,0.04
2.02,2.08,2.3,2.59,41.98,32.58,32.47,36.31,3,10,3,0.089
2.08,2.3,2.59,2.9,32.58,32.47,36.31,38.75,2,10,3,0.059
2.3,2.59,2.9,3.11,32.47,36.31,38.75,36.29,1,10,3,0.03
2.59,2.9,3.11,3.24,36.31,38.75,36.29,27.09,0,10,3,0.04
2.9,3.11,3.24,3.45,38.75,36.29,27.09,14.38,1,10,3,0.099
3.11,3.24,3.45,3.86,36.29,27.09,14.38,3.23,2,10,3,0.217
3.24,3.45,3.86,4.37,27.09,14.38,3.23,356.53,3,10,3,0.287
3.45,3.86,4.37,4.94,14.38,3.23,356.53,353.2,4,10,3,0.296
3.86,4.37,4.94,5.56,3.23,356.53,353.2,351.92,5,10,3,0.296
4.37,4.94,5.56,6.77,356.53,353.2,351.92,345.31,6,10,3,0.504
,,11.73,11.49,,,28.78,29.6,7,10,3,0.968
,11.73,11.49,10.01,,28.78,29.6,36.59,8,10,3,0.968
11.73,11.49,10.01,8.15,28.78,29.6,36.59,51.8,9,10,3,0.968
11.49,10.01,8.15,7.08,29.6,36.59,51.8,74.7,10,10,3,0.968
10.01,8.15,7.08,7.08,36.59,51.8,74.7,94.65,11,10,3,0.929
8.15,7.08,7.08,7.17,51.8,74.7,94.65,103.28,12,10,3,0.504
7.08,7.08,7.17,7.04,74.7,94.65,103.28,104.69,11,10,3,0.741
7.08,7.17,7.04,7.03,94.65,103.28,104.69,103.85,10,10,3,0.692
7.17,7.04,7.03,7.45,103.28,104.69,103.85,104.62,9,10,3,0.534
7.04,7.03,7.45,7.97,104.69,103.85,104.62,106.46,8,10,3,0.85
7.03,7.45,7.97,8.08,103.85,104.62,106.46,108.26,7,10,3,0.919
7.45,7.97,8.08,6.91,104.62,106.46,108.26,107.83,6,10,3,0.87
7.97,8.08,6.91,5.95,106.46,108.26,107.83,107.92,5,10,3,0.929
8.08,6.91,5.95,4.88,108.26,107.83,107.92,105.52,4,10,3,0.741
6.91,5.95,4.88,3.86,107.83,107.92,105.52,99.41,3,10,3,0.405
5.95,4.88,3.86,3.2,107.92,105.52,99.41,88.55,2,10,3,0.188
4.88,3.86,3.2,3.19,105.52,99.41,88.55,76.94,1,10,3,0.198
3.86,3.2,3.19,3.84,99.41,88.55,76.94,71.87,0,10,3,0.227
3.2,3.19,3.84,4.79,88.55,76.94,71.87,72.08,1,10,3,0.267
3.19,3.84,4.79,5.67,76.94,71.87,72.08,74.18,2,10,3,0.366
3.84,4.79,5.67,6.22,71.87,72.08,74.18,77.16,3,10,3,0.464
4.79,5.67,6.22,6.58,72.08,74.18,77.16,82.15,4,10,3,0.484
5.67,6.22,6.58,7.03,74.18,77.16,82.15,90.07,5,10,3,0.711
6.22,6.58,7.03,7.94,77.16,82.15,90.07,105.09,6,10,3,0.83
6.58,7.03,7.94,8.81,82.15,90.07,105.09,112.41,7,10,3,0.82
7.03,7.94,8.81,9.31,90.07,105.09,112.41,116.07,8,10,3,0.781
7.94,8.81,9.31,9.45,105.09,112.41,116.07,117.73,9,10,3,0.939
8.81,9.31,9.45,9.4,112.41,116.07,117.73,118.45,10,10,3,0.958
9.31,9.45,9.4,9.34,116.07,117.73,118.45,119.01,11,10,3,0.949
9.45,9.4,9.34,9.4,117.73,118.45,119.01,119.99,12,10,3,0.949
9.4,9.34,9.4,9.42,118.45,119.01,119.99,121.17,11,10,3,0.958
9.34,9.4,9.42,9.16,119.01,119.99,121.17,122.22,10,10,3,0.968
9.4,9.42,9.16,8.48,119.99,121.17,122.22,123.1,9,10,3,0.958
9.42,9.16,8.48,7.58,121.17,122.22,123.1,124.6,8,10,3,0.87
9.16,8.48,7.58,6.79,122.22,123.1,124.6,128.01,7,10,3,0.889
8.48,7.58,6.79,6.44,123.1,124.6,128.01,136.19,6,10,3,0.721
,,3.58,3.58,,,26.18,25.69,5,11,3,0.267
,3.58,3.58,3.62,,26.18,25.69,24.24,4,11,3,0.208
3.58,3.58,3.62,3.66,26.18,25.69,24.24,21.9,3,11,3,0.267
3.58,3.62,3.66,3.65,25.69,24.24,21.9,18.77,2,11,3,0.375
3.62,3.66,3.65,3.55,24.24,21.9,18.77,14.77,1,11,3,0.385
3.66,3.65,3.55,3.34,21.9,18.77,14.77,9.38,0,11,3,0.385
3.65,3.55,3.34,3.15,18.77,14.77,9.38,1.72,1,11,3,0.287
3.55,3.34,3.15,3.16,14.77,9.38,1.72,352.01,2,11,3,0.306
3.34,3.15,3.16,3.49,9.38,1.72,352.01,342.94,3,11,3,0.563
3.15,3.16,3.49,4,1.72,352.01,342.94,337.78,4,11,3,0.899
3.16,3.49,4,4.48,352.01,342.94,337.78,337.21,5,11,3,0.761
3.49,4,4.48,5.14,342.94,337.78,337.21,1.78,6,11,3,0.81
4,4.48,5.14,5.64,337.78,337.21,1.78,4.64,7,11,3,0.968
4.48,5.14,5.64,6.07,337.21,1.78,4.64,3.99,8,11,3,0.919
5.14,5.64,6.07,6.43,1.78,4.64,3.99,1.54,9,11,3,0.899
5.64,6.07,6.43,6.72,4.64,3.99,1.54,359.11,10,11,3,0.919
6.07,6.43,6.72,6.87,3.99,1.54,359.11,358.27,11,11,3,0.968
6.43,6.72,6.87,6.88,1.54,359.11,358.27,359.83,12,11,3,0.968
6.72,6.87,6.88,6.85,359.11,358.27,359.83,1.86,11,11,3,0.968
6.87,6.88,6.85,6.91,358.27,359.83,1.86,1.64,10,11,3,0.968
6.88,6.85,6.91,7.17,359.83,1.86,1.64,357.87,9,11,3,0.968
6.85,6.91,7.17,7.59,1.86,1.64,357.87,354.3,8,11,3,0.968
6.91,7.17,7.59,8.02,1.64,357.87,354.3,355.01,7,11,3,0.968
7.17,7.59,8.02,8.95,357.87,354.3,355.01,7.6,6,11,3,0.968
7.59,8.02,8.95,9.27,354.3,355.01,7.6,13.47,5,11,3,0.968
8.02,8.95,9.27,9.33,355.01,7.6,13.47,21.06,4,11,3,0.968
8.95,9.27,9.33,9.25,7.6,13.47,21.06,29.75,3,11,3,0.968
9.27,9.33,9.25,8.91,13.47,21.06,29.75,38.85,2,11,3,0.968
9.33,9.25,8.91,8.12,21.06,29.75,38.85,48.32,1,11,3,0.968
9.25,8.91,8.12,6.78,29.75,38.85,48.32,59.27,0,11,3,0.632
8.91,8.12,6.78,5.41,38.85,48.32,59.27,72.62,1,11,3,0.188
8.12,6.78,5.41,4.48,48.32,59.27,72.62,84.45,2,11,3,0.109
6.78,5.41,4.48,4.05,59.27,72.62,84.45,85.6,3,11,3,0.217
5.41,4.48,4.05,4.07,72.62,84.45,85.6,77.53,4,11,3,0.425
4.48,4.05,4.07,4.55,84.45,85.6,77.53,69.66,5,11,3,0.484
4.05,4.07,4.55,5.26,85.6,77.53,69.66,60.69,6,11,3,0.405
,,6.67,6.89,,,26.23,27.1,7,11,3,0.968
,6.67,6.89,6.18,,26.23,27.1,24.16,8,11,3,0.939
6.67,6.89,6.18,5.02,26.23,27.1,24.16,17.67,9,11,3,0.899
6.89,6.18,5.02,4.13,27.1,24.16,17.67,10.86,10,11,3,0.731
6.18,5.02,4.13,4.13,24.16,17.67,10.86,14.17,11,11,3,0.889
5.02,4.13,4.13,5.56,17.67,10.86,14.17,28.17,12,11,3,0.968
4.13,4.13,5.56,7.67,10.86,14.17,28.17,38.42,11,11,3,0.968
4.13,5.56,7.67,8.91,14.17,28.17,38.42,44.74,10,11,3,0.968
5.56,7.67,8.91,8.17,28.17,38.42,44.74,50.37,9,11,3,0.83
7.67,8.91,8.17,6.26,38.42,44.74,50.37,57.17,8,11,3,0.85
8.91,8.17,6.26,4.39,44.74,50.37,57.17,63.36,7,11,3,0.879
8.17,6.26,4.39,3.7,50.37,57.17,63.36,0.98,6,11,3,0.889
6.26,4.39,3.7,3.44,57.17,63.36,0.98,353.49,5,11,3,0.761
4.39,3.7,3.44,3.28,63.36,0.98,353.49,6.75,4,11,3,0.128
3.7,3.44,3.28,3.7,0.98,353.49,6.75,31.27,3,11,3,0.474
3.44,3.28,3.7,4.72,353.49,6.75,31.27,49.69,2,11,3,0.049
3.28,3.7,4.72,5.55,6.75,31.27,49.69,59.25,1,11,3,0.01
3.7,4.72,5.55,5.54,31.27,49.69,59.25,63.68,0,11,3,0.02
4.72,5.55,5.54,4.88,49.69,59.25,63.68,66.31,1,11,3,0.356
5.55,5.54,4.88,4.05,59.25,63.68,66.31,69.05,2,11,3,0.652
5.54,4.88,4.05,3.43,63.68,66.31,69.05,73.49,3,11,3,0.81
4.88,4.05,3.43,2.97,66.31,69.05,73.49,81.02,4,11,3,0.8
4.05,3.43,2.97,2.58,69.05,73.49,81.02,94.22,5,11,3,0.415
3.43,2.97,2.58,3.38,73.49,81.02,94.22,113.61,6,11,3,0.198
2.97,2.58,3.38,3.38,81.02,94.22,113.61,134.54,7,11,3,0.188
2.58,3.38,3.38,2.94,94.22,113.61,134.54,144.25,8,11,3,0.119
3.38,3.38,2.94,2.01,113.61,134.54,144.25,147.69,9,11,3,0
3.38,2.94,2.01,0.91,134.54,144.25,147.69,140.17,10,11,3,0
2.94,2.01,0.91,0.41,144.25,147.69,140.17,57.51,11,11,3,0
2.01,0.91,0.41,0.87,147.69,140.17,57.51,28.89,12,11,3,0
0.91,0.41,0.87,1.18,140.17,57.51,28.89,30.78,11,11,3,0
0.41,0.87,1.18,1.33,57.51,28.89,30.78,28.86,10,11,3,0
0.87,1.18,1.33,1.4,28.89,30.78,28.86,14.48,9,11,3,0
1.18,1.33,1.4,1.6,30.78,28.86,14.48,354.93,8,11,3,0.01
1.33,1.4,1.6,1.93,28.86,14.48,354.93,340.89,7,11,3,0.04
1.4,1.6,1.93,2.89,14.48,354.93,340.89,340.97,6,11,3,0.079
,,2.97,2.75,,,353.61,356.12,5,12,3,0.287
,2.97,2.75,2.19,,353.61,356.12,354.05,4,12,3,0.356
2.97,2.75,2.19,1.46,353.61,356.12,354.05,344.56,3,12,3,0.247
2.75,2.19,1.46,0.87,356.12,354.05,344.56,320.03,2,12,3,0.079
2.19,1.46,0.87,0.63,354.05,344.56,320.03,287.66,1,12,3,0.03
1.46,0.87,0.63,0.49,344.56,320.03,287.66,287.83,0,12,3,0.01
0.87,0.63,0.49,0.48,320.03,287.66,287.83,316.37,1,12,3,0.01
0.63,0.49,0.48,0.69,287.66,287.83,316.37,318.82,2,12,3,0
0.49,0.48,0.69,1.08,287.83,316.37,318.82,295.62,3,12,3,0
0.48,0.69,1.08,1.68,316.37,318.82,295.62,282.39,4,12,3,0
0.69,1.08,1.68,2.12,318.82,295.62,282.39,282.09,5,12,3,0
1.08,1.68,2.12,2.95,295.62,282.39,282.09,305.03,6,12,3,0
1.68,2.12,2.95,3.12,282.39,282.09,305.03,308.25,7,12,3,0
2.12,2.95,3.12,3.15,282.09,305.03,308.25,311,8,12,3,0.01
2.95,3.12,3.15,3.1,305.03,308.25,311,313.37,9,12,3,0.01
3.12,3.15,3.1,3.01,308.25,311,313.37,315.09,10,12,3,0.02
3.15,3.1,3.01,2.93,311,313.37,315.09,315.66,11,12,3,0.02
3.1,3.01,2.93,2.92,313.37,315.09,315.66,314.64,12,12,3,0.02
3.01,2.93,2.92,2.95,315.09,315.66,314.64,312.39,11,12,3,0.04
2.93,2.92,2.95,3,315.66,314.64,312.39,309.47,10,12,3,0.089
2.92,2.95,3,3.06,314.64,312.39,309.47,306.4,9,12,3,0.119
2.95,3,3.06,3.13,312.39,309.47,306.4,303.73,8,12,3,0.237
3,3.06,3.13,3.23,309.47,306.4,303.73,302.07,7,12,3,0.366
3.06,3.13,3.23,4.33,306.4,303.73,302.07,299.95,6,12,3,0.385
3.13,3.23,4.33,4.32,303.73,302.07,299.95,301.74,5,12,3,0.484
3.23,4.33,4.32,4.33,302.07,299.95,301.74,301.74,4,12,3,0.751
4.33,4.32,4.33,4.32,299.95,301.74,301.74,300.77,3,12,3,0.919
4.32,4.33,4.32,4.22,301.74,301.74,300.77,299.95,2,12,3,0.919
4.33,4.32,4.22,3.95,301.74,300.77,299.95,300.59,1,12,3,0.494
4.32,4.22,3.95,3.47,300.77,299.95,300.59,304.12,0,12,3,0.395
4.22,3.95,3.47,2.94,299.95,300.59,304.12,310.81,1,12,3,0.455
3.95,3.47,2.94,2.51,300.59,304.12,310.81,319.57,2,12,3,0.375
3.47,2.94,2.51,2.26,304.12,310.81,319.57,327.01,3,12,3,0.277
2.94,2.51,2.26,2.19,310.81,319.57,327.01,330.54,4,12,3,0.178
2.51,2.26,2.19,2.27,319.57,327.01,330.54,329.3,5,12,3,0.128
2.26,2.19,2.27,2.25,327.01,330.54,329.3,330.77,6,12,3,0.138
,,1.71,1.31,,,11.38,20.52,7,12,3,0.158
,1.71,1.31,0.84,,11.38,20.52,17.61,8,12,3,0.099
1.71,1.31,0.84,0.47,11.38,20.52,17.61,339.6,9,12,3,0.049
1.31,0.84,0.47,0.7,20.52,17.61,339.6,289.83,10,12,3,0
0.84,0.47,0.7,1.12,17.61,339.6,289.83,284.8,11,12,3,0
0.47,0.7,1.12,1.46,339.6,289.83,284.8,295.37,12,12,3,0
0.7,1.12,1.46,1.76,289.83,284.8,295.37,306.95,11,12,3,0.01
1.12,1.46,1.76,1.94,284.8,295.37,306.95,313.23,10,12,3,0.02
1.46,1.76,1.94,1.87,295.37,306.95,313.23,311.94,9,12,3,0.02
1.76,1.94,1.87,1.71,306.95,313.23,311.94,305.27,8,12,3,0.04
1.94,1.87,1.71,1.68,313.23,311.94,305.27,297.93,7,12,3,0.03
1.87,1.71,1.68,2.16,311.94,305.27,297.93,269.22,6,12,3,0.04
1.71,1.68,2.16,2.23,305.27,297.93,269.22,257,5,12,3,0.069
1.68,2.16,2.23,2.2,297.93,269.22,257,248.73,4,12,3,0.03
2.16,2.23,2.2,2.1,269.22,257,248.73,243.54,3,12,3,0.01
2.23,2.2,2.1,2.01,257,248.73,243.54,242.72,2,12,3,0.04
2.2,2.1,2.01,2.06,248.73,243.54,242.72,248.24,1,12,3,0.079
2.1,2.01,2.06,2.39,243.54,242.72,248.24,258.44,0,12,3,0.049
2.01,2.06,2.39,2.96,242.72,248.24,258.44,267.25,1,12,3,0.079
2.06,2.39,2.96,3.62,248.24,258.44,267.25,272.41,2,12,3,0.109
2.39,2.96,3.62,4.21,258.44,267.25,272.41,274.65,3,12,3,0.198
2.96,3.62,4.21,4.68,267.25,272.41,274.65,275.79,4,12,3,0.395
3.62,4.21,4.68,5.04,272.41,274.65,275.79,277.1,5,12,3,0.652
4.21,4.68,5.04,5.09,274.65,275.79,277.1,281.64,6,12,3,0.899
4.68,5.04,5.09,5.36,275.79,277.1,281.64,282.27,7,12,3,0.968
5.04,5.09,5.36,5.56,277.1,281.64,282.27,281.02,8,12,3,0.978
